975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:58:00 - 19:58:59;08.01.2020;0,3141;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:17:00 - 20:17:59;08.01.2020;0,3208;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:46:00 - 20:46:59;08.01.2020;0,2726;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:58:00 - 20:58:59;08.01.2020;0,2687;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:17:00 - 21:17:59;08.01.2020;0,0865;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:29:00 - 21:29:59;08.01.2020;0,1480;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:33:00 - 21:33:59;08.01.2020;0,1416;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:41:00 - 21:41:59;08.01.2020;0,1432;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:55:00 - 21:55:59;08.01.2020;0,1920;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:47:00 - 22:47:59;08.01.2020;0,3235;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:57:00 - 22:57:59;08.01.2020;0,2922;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:52:00 - 23:52:59;08.01.2020;0,3877;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:08:00 - 24:08:59;08.01.2020;0,2860;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:18:00 - 24:18:59;08.01.2020;0,1415;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:26:00 - 24:26:59;08.01.2020;0,1256;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:15:00 - 25:15:59;08.01.2020;0,1085;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;05:36:00 - 05:36:59;08.01.2020;0,0000;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;06:41:00 - 06:41:59;08.01.2020;0,0252;1,0000
975;МАТЧ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;07:24:00 - 07:24:59;08.01.2020;0,0465;1,0000
