1865;ЧЕ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;2,9153;3,3870;36,0000;36,0000
1865;ЧЕ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;off;08.01.2020;0,1389;0,1603;4,0000;4,0000
1865;ЧЕ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;pr;08.01.2020;1,0727;1,2375;19,0000;19,0000
1867;СТС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;1,2747;1,4214;4,0000;4,0000
1867;СТС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;55,5781;52,6676;29,0000;29,0000
1867;СТС (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;off;08.01.2020;0,5641;0,6377;4,0000;4,0000
1867;СТС (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;pr;08.01.2020;27,5151;25,5605;17,0000;17,0000
1869;ДОМАШНИЙ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;1,3353;1,5851;4,0000;4,0000
1869;ДОМАШНИЙ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;37,1485;41,6429;23,0000;23,0000
1869;ДОМАШНИЙ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;off;08.01.2020;0,5848;0,6986;6,0000;6,0000
1869;ДОМАШНИЙ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;pr;08.01.2020;19,1011;21,3776;15,0000;15,0000
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;1,0981;1,2701;5,0000;5,0000
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;48,1279;54,5985;53,0000;53,0000
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;off;08.01.2020;0,3630;0,4351;2,0000;2,0000
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;pr;08.01.2020;19,3712;21,8294;29,0000;29,0000
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;1,1837;1,3761;8,0000;8,0000
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;27,3832;30,4043;51,0000;51,0000
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;off;08.01.2020;0,0751;0,0515;2,0000;2,0000
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;pr;08.01.2020;12,6018;13,9776;34,0000;34,0000
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;1,1552;1,3847;6,0000;6,0000
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;30,6510;34,2957;54,0000;54,0000
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;off;08.01.2020;1,2502;1,4986;6,0000;6,0000
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;pr;08.01.2020;24,4935;27,5334;51,0000;51,0000
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;4,6002;5,3699;6,0000;6,0000
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;61,3285;70,5606;39,0000;39,0000
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;off;08.01.2020;1,5558;1,8366;3,0000;3,0000
1873;РЕН ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;pr;08.01.2020;16,5657;19,1664;14,0000;14,0000
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;0,4593;0,5179;10,0000;10,0000
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;10,7373;11,3104;55,0000;55,0000
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;off;08.01.2020;0,0135;0,0162;1,0000;1,0000
1874;Ю (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;pr;08.01.2020;2,9109;3,0524;17,0000;17,0000
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;1,2464;1,4940;14,0000;14,0000
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;50,5355;56,1371;60,0000;60,0000
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;3,3511;3,9620;7,0000;7,0000
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;58,4745;68,1126;44,0000;44,0000
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;pr;08.01.2020;12,6373;14,7707;11,0000;11,0000
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;1,5660;1,7536;2,0000;2,0000
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;72,3664;81,7493;36,0000;36,0000
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;1,2087;1,3789;2,0000;2,0000
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;34,0462;38,1662;21,0000;21,0000
2142;ЖЕНСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;22,7479;25,6033;9,0000;9,0000
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;0,3388;0,4005;4,0000;4,0000
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;9,6763;10,9476;34,0000;34,0000
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;0,0134;0,0161;2,0000;2,0000
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;1,2374;1,3270;49,0000;49,0000
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;0,0250;0,0300;3,0000;3,0000
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;5,5791;4,6897;53,0000;53,0000
2742;МУЛЬТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;0,1685;0,0837;3,0000;3,0000
2742;МУЛЬТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;3,3213;2,0791;20,0000;20,0000
4536;СТС LOVE (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;0,0039;0,0047;3,0000;3,0000
4536;СТС LOVE (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;2,6273;2,1473;60,0000;60,0000
4536;СТС LOVE (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;off;08.01.2020;0,0020;0,0023;1,0000;1,0000
4536;СТС LOVE (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;pr;08.01.2020;0,3205;0,2696;8,0000;8,0000
5297;КАНАЛ DISNEY (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;0,0495;0,0546;3,0000;3,0000
5297;КАНАЛ DISNEY (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;19,4019;12,9068;64,0000;64,0000
5297;КАНАЛ DISNEY (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;pr;08.01.2020;4,8793;3,3506;17,0000;17,0000
5673;МУЗ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;0,1896;0,2273;3,0000;3,0000
5673;МУЗ ТВ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;10,5784;11,1752;51,0000;51,0000
6638;КАРУСЕЛЬ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;0,2412;0,2211;3,0000;3,0000
6638;КАРУСЕЛЬ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;59,2788;36,9592;58,0000;58,0000
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;0,3948;0,4732;3,0000;3,0000
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;16,0076;18,8450;51,0000;51,0000
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;0,2096;0,2512;16,0000;16,0000
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;4,3320;4,6750;68,0000;68,0000
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;0,0168;0,0106;3,0000;3,0000
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;0,7248;0,5376;29,0000;29,0000
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;0,6363;0,3259;9,0000;9,0000
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;0,0364;0,0436;2,0000;2,0000
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;0,6797;0,7128;25,0000;25,0000
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;0,0300;0,0360;3,0000;3,0000
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;5,4395;6,3804;39,0000;39,0000
12428;РЕКЛАМНЫЙ КАНАЛ ФЕНИКС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;4,4815;5,1437;51,0000;51,0000
12901;ОТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;off;08.01.2020;0,2043;0,2449;6,0000;6,0000
12901;ОТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;pr;08.01.2020;1,4094;1,6715;6,0000;6,0000
